user_id,session_id,timestamp,channel,page_url
U01426,SU01426_1,2024-05-01 08:00:00,Organic Search,/about
U01426,SU01426_2,2024-05-01 12:00:00,Email,/product
U01427,SU01427_1,2024-05-01 11:00:00,Direct,/about
U01427,SU01427_2,2024-05-01 18:00:00,Facebook,/checkout
U01427,SU01427_3,2024-05-04 14:00:00,Google Ads,/checkout
U01427,SU01427_4,2024-05-06 14:00:00,Facebook,/checkout
U01428,SU01428_1,2024-05-01 10:00:00,Organic Search,/promo
U01428,SU01428_2,2024-05-02 14:00:00,Organic Search,/about
U01428,SU01428_3,2024-05-04 00:00:00,Google Ads,/product
U01429,SU01429_1,2024-05-01 12:00:00,Google Ads,/landing-page
U01429,SU01429_2,2024-05-02 15:00:00,Email,/checkout
U01429,SU01429_3,2024-05-03 07:00:00,Email,/about
U01429,SU01429_4,2024-05-05 14:00:00,Google Ads,/promo
U01429,SU01429_5,2024-05-07 21:00:00,Organic Search,/about
U01430,SU01430_1,2024-05-01 11:00:00,Google Ads,/checkout
U01430,SU01430_2,2024-05-02 13:00:00,Google Ads,/product
U01430,SU01430_3,2024-05-04 12:00:00,Organic Search,/checkout
U01431,SU01431_1,2024-05-01 09:00:00,Organic Search,/landing-page
U01431,SU01431_2,2024-05-02 11:00:00,Google Ads,/checkout
U01431,SU01431_3,2024-05-03 08:00:00,Direct,/product
U01432,SU01432_1,2024-05-01 10:00:00,Facebook,/about
U01432,SU01432_2,2024-05-03 08:00:00,Facebook,/product
U01432,SU01432_3,2024-05-05 06:00:00,Organic Search,/checkout
U01432,SU01432_4,2024-05-04 07:00:00,Google Ads,/about
U01432,SU01432_5,2024-05-04 08:00:00,Facebook,/landing-page
U01433,SU01433_1,2024-05-01 08:00:00,Facebook,/checkout
U01433,SU01433_2,2024-05-02 20:00:00,Organic Search,/landing-page
U01433,SU01433_3,2024-05-02 16:00:00,Organic Search,/about
U01434,SU01434_1,2024-05-01 13:00:00,Facebook,/promo
U01434,SU01434_2,2024-05-01 13:00:00,Direct,/product
U01434,SU01434_3,2024-05-04 11:00:00,Organic Search,/product
U01434,SU01434_4,2024-05-03 01:00:00,Email,/about
U01435,SU01435_1,2024-05-01 13:00:00,Email,/landing-page
U01435,SU01435_2,2024-05-02 23:00:00,Facebook,/about
U01435,SU01435_3,2024-05-03 23:00:00,Google Ads,/checkout
U01435,SU01435_4,2024-05-07 13:00:00,Facebook,/about
U01436,SU01436_1,2024-05-01 11:00:00,Organic Search,/product
U01436,SU01436_2,2024-05-01 14:00:00,Email,/product
U01436,SU01436_3,2024-05-05 03:00:00,Organic Search,/checkout
U01436,SU01436_4,2024-05-06 04:00:00,Google Ads,/product
U01437,SU01437_1,2024-05-01 09:00:00,Google Ads,/about
U01437,SU01437_2,2024-05-02 14:00:00,Organic Search,/product
U01437,SU01437_3,2024-05-04 21:00:00,Organic Search,/about
U01437,SU01437_4,2024-05-02 11:00:00,Organic Search,/landing-page
U01437,SU01437_5,2024-05-08 02:00:00,Email,/product
U01438,SU01438_1,2024-05-01 12:00:00,Organic Search,/product
U01438,SU01438_2,2024-05-02 10:00:00,Google Ads,/checkout
U01438,SU01438_3,2024-05-03 12:00:00,Facebook,/product
U01438,SU01438_4,2024-05-04 13:00:00,Google Ads,/checkout
U01439,SU01439_1,2024-05-01 12:00:00,Organic Search,/checkout
U01439,SU01439_2,2024-05-01 22:00:00,Facebook,/about
U01439,SU01439_3,2024-05-03 14:00:00,Google Ads,/promo
U01439,SU01439_4,2024-05-06 07:00:00,Google Ads,/product
U01439,SU01439_5,2024-05-07 12:00:00,Google Ads,/product
U01440,SU01440_1,2024-05-01 11:00:00,Direct,/about
U01440,SU01440_2,2024-05-02 17:00:00,Email,/checkout
U01440,SU01440_3,2024-05-04 08:00:00,Direct,/landing-page
U01441,SU01441_1,2024-05-01 10:00:00,Organic Search,/about
U01441,SU01441_2,2024-05-03 07:00:00,Organic Search,/about
U01441,SU01441_3,2024-05-02 23:00:00,Email,/promo
U01442,SU01442_1,2024-05-01 13:00:00,Direct,/promo
U01442,SU01442_2,2024-05-02 00:00:00,Email,/landing-page
U01442,SU01442_3,2024-05-03 00:00:00,Direct,/promo
U01442,SU01442_4,2024-05-03 20:00:00,Facebook,/about
U01442,SU01442_5,2024-05-08 13:00:00,Facebook,/landing-page
U01443,SU01443_1,2024-05-01 10:00:00,Google Ads,/checkout
U01443,SU01443_2,2024-05-02 18:00:00,Google Ads,/promo
U01443,SU01443_3,2024-05-02 14:00:00,Organic Search,/landing-page
U01443,SU01443_4,2024-05-02 03:00:00,Email,/about
U01444,SU01444_1,2024-05-01 08:00:00,Direct,/about
U01444,SU01444_2,2024-05-01 15:00:00,Direct,/about
U01445,SU01445_1,2024-05-01 09:00:00,Facebook,/checkout
U01445,SU01445_2,2024-05-03 03:00:00,Email,/about
U01445,SU01445_3,2024-05-04 14:00:00,Email,/landing-page
U01446,SU01446_1,2024-05-01 08:00:00,Google Ads,/product
U01446,SU01446_2,2024-05-01 21:00:00,Email,/checkout
U01446,SU01446_3,2024-05-03 18:00:00,Organic Search,/landing-page
U01447,SU01447_1,2024-05-01 10:00:00,Organic Search,/product
U01447,SU01447_2,2024-05-01 15:00:00,Facebook,/about
U01447,SU01447_3,2024-05-01 16:00:00,Organic Search,/landing-page
U01447,SU01447_4,2024-05-03 15:00:00,Direct,/checkout
U01448,SU01448_1,2024-05-01 10:00:00,Direct,/product
U01448,SU01448_2,2024-05-01 19:00:00,Email,/promo
U01448,SU01448_3,2024-05-01 15:00:00,Organic Search,/product
U01448,SU01448_4,2024-05-06 04:00:00,Email,/product
U01448,SU01448_5,2024-05-02 03:00:00,Facebook,/product
U01449,SU01449_1,2024-05-01 09:00:00,Organic Search,/checkout
U01449,SU01449_2,2024-05-02 05:00:00,Email,/checkout
U01450,SU01450_1,2024-05-01 11:00:00,Google Ads,/product
U01450,SU01450_2,2024-05-01 20:00:00,Direct,/promo
U01450,SU01450_3,2024-05-03 07:00:00,Organic Search,/promo
U01450,SU01450_4,2024-05-02 12:00:00,Organic Search,/product
U01451,SU01451_1,2024-05-01 13:00:00,Google Ads,/product
U01451,SU01451_2,2024-05-02 06:00:00,Facebook,/product
U01451,SU01451_3,2024-05-02 23:00:00,Google Ads,/checkout
U01451,SU01451_4,2024-05-04 08:00:00,Facebook,/about
U01452,SU01452_1,2024-05-01 11:00:00,Email,/checkout
U01452,SU01452_2,2024-05-02 17:00:00,Organic Search,/about
U01452,SU01452_3,2024-05-01 23:00:00,Email,/about
U01453,SU01453_1,2024-05-01 09:00:00,Organic Search,/about
U01453,SU01453_2,2024-05-02 11:00:00,Organic Search,/product
U01453,SU01453_3,2024-05-04 19:00:00,Direct,/about
U01453,SU01453_4,2024-05-04 20:00:00,Google Ads,/promo
U01453,SU01453_5,2024-05-06 15:00:00,Email,/product
U01454,SU01454_1,2024-05-01 11:00:00,Facebook,/about
U01454,SU01454_2,2024-05-03 10:00:00,Email,/promo
U01454,SU01454_3,2024-05-02 16:00:00,Email,/checkout
U01455,SU01455_1,2024-05-01 12:00:00,Facebook,/checkout
U01455,SU01455_2,2024-05-01 21:00:00,Google Ads,/promo
U01455,SU01455_3,2024-05-03 23:00:00,Email,/about
U01456,SU01456_1,2024-05-01 09:00:00,Organic Search,/promo
U01456,SU01456_2,2024-05-02 00:00:00,Facebook,/checkout
U01456,SU01456_3,2024-05-03 07:00:00,Email,/checkout
U01456,SU01456_4,2024-05-01 17:00:00,Google Ads,/about
U01456,SU01456_5,2024-05-09 05:00:00,Organic Search,/checkout
U01457,SU01457_1,2024-05-01 11:00:00,Email,/checkout
U01457,SU01457_2,2024-05-01 15:00:00,Facebook,/checkout
U01458,SU01458_1,2024-05-01 11:00:00,Email,/about
U01458,SU01458_2,2024-05-01 20:00:00,Google Ads,/about
U01459,SU01459_1,2024-05-01 11:00:00,Facebook,/checkout
U01459,SU01459_2,2024-05-03 06:00:00,Direct,/product
U01460,SU01460_1,2024-05-01 10:00:00,Facebook,/product
U01460,SU01460_2,2024-05-03 00:00:00,Facebook,/about
U01461,SU01461_1,2024-05-01 11:00:00,Facebook,/promo
U01461,SU01461_2,2024-05-02 12:00:00,Email,/product
U01461,SU01461_3,2024-05-04 16:00:00,Facebook,/product
U01462,SU01462_1,2024-05-01 11:00:00,Direct,/promo
U01462,SU01462_2,2024-05-02 17:00:00,Google Ads,/product
U01462,SU01462_3,2024-05-04 23:00:00,Facebook,/promo
U01462,SU01462_4,2024-05-06 02:00:00,Google Ads,/checkout
U01463,SU01463_1,2024-05-01 09:00:00,Direct,/landing-page
U01463,SU01463_2,2024-05-01 11:00:00,Facebook,/landing-page
U01463,SU01463_3,2024-05-02 08:00:00,Direct,/landing-page
U01464,SU01464_1,2024-05-01 10:00:00,Google Ads,/product
U01464,SU01464_2,2024-05-02 02:00:00,Organic Search,/promo
U01464,SU01464_3,2024-05-02 17:00:00,Facebook,/about
U01464,SU01464_4,2024-05-06 20:00:00,Organic Search,/checkout
U01465,SU01465_1,2024-05-01 08:00:00,Google Ads,/about
U01465,SU01465_2,2024-05-02 17:00:00,Google Ads,/landing-page
U01465,SU01465_3,2024-05-02 18:00:00,Google Ads,/about
U01465,SU01465_4,2024-05-01 13:00:00,Direct,/checkout
U01466,SU01466_1,2024-05-01 10:00:00,Google Ads,/product
U01466,SU01466_2,2024-05-02 22:00:00,Facebook,/landing-page
U01467,SU01467_1,2024-05-01 10:00:00,Email,/promo
U01467,SU01467_2,2024-05-01 20:00:00,Email,/promo
U01468,SU01468_1,2024-05-01 11:00:00,Google Ads,/product
U01468,SU01468_2,2024-05-02 08:00:00,Google Ads,/about
U01468,SU01468_3,2024-05-01 21:00:00,Direct,/landing-page
U01468,SU01468_4,2024-05-05 10:00:00,Email,/checkout
U01469,SU01469_1,2024-05-01 08:00:00,Facebook,/landing-page
U01469,SU01469_2,2024-05-01 23:00:00,Google Ads,/checkout
U01469,SU01469_3,2024-05-05 02:00:00,Google Ads,/product
U01469,SU01469_4,2024-05-03 23:00:00,Google Ads,/product
U01469,SU01469_5,2024-05-07 00:00:00,Organic Search,/landing-page
U01470,SU01470_1,2024-05-01 12:00:00,Google Ads,/checkout
U01470,SU01470_2,2024-05-02 02:00:00,Facebook,/checkout
U01470,SU01470_3,2024-05-03 12:00:00,Facebook,/promo
U01470,SU01470_4,2024-05-04 22:00:00,Direct,/landing-page
U01471,SU01471_1,2024-05-01 12:00:00,Direct,/landing-page
U01471,SU01471_2,2024-05-03 08:00:00,Google Ads,/checkout
U01472,SU01472_1,2024-05-01 09:00:00,Google Ads,/promo
U01472,SU01472_2,2024-05-02 03:00:00,Google Ads,/product
U01472,SU01472_3,2024-05-01 22:00:00,Email,/promo
U01473,SU01473_1,2024-05-01 12:00:00,Direct,/promo
U01473,SU01473_2,2024-05-02 10:00:00,Email,/promo
U01473,SU01473_3,2024-05-02 12:00:00,Organic Search,/landing-page
U01474,SU01474_1,2024-05-01 13:00:00,Direct,/checkout
U01474,SU01474_2,2024-05-03 03:00:00,Direct,/checkout
U01474,SU01474_3,2024-05-03 11:00:00,Facebook,/checkout
U01474,SU01474_4,2024-05-03 20:00:00,Google Ads,/landing-page
U01474,SU01474_5,2024-05-05 10:00:00,Direct,/promo
U01475,SU01475_1,2024-05-01 10:00:00,Direct,/promo
U01475,SU01475_2,2024-05-01 19:00:00,Facebook,/landing-page
U01475,SU01475_3,2024-05-03 21:00:00,Facebook,/about
U01475,SU01475_4,2024-05-02 13:00:00,Facebook,/promo
U01475,SU01475_5,2024-05-01 18:00:00,Facebook,/landing-page
U01476,SU01476_1,2024-05-01 10:00:00,Email,/landing-page
U01476,SU01476_2,2024-05-02 14:00:00,Email,/promo
U01476,SU01476_3,2024-05-01 19:00:00,Google Ads,/landing-page
U01476,SU01476_4,2024-05-01 16:00:00,Facebook,/checkout
U01477,SU01477_1,2024-05-01 10:00:00,Google Ads,/about
U01477,SU01477_2,2024-05-02 13:00:00,Email,/checkout
U01478,SU01478_1,2024-05-01 09:00:00,Direct,/product
U01478,SU01478_2,2024-05-01 21:00:00,Direct,/product
U01478,SU01478_3,2024-05-02 22:00:00,Direct,/promo
U01479,SU01479_1,2024-05-01 11:00:00,Google Ads,/landing-page
U01479,SU01479_2,2024-05-02 03:00:00,Google Ads,/checkout
U01479,SU01479_3,2024-05-03 00:00:00,Direct,/landing-page
U01480,SU01480_1,2024-05-01 08:00:00,Organic Search,/product
U01480,SU01480_2,2024-05-02 08:00:00,Email,/product
U01481,SU01481_1,2024-05-01 09:00:00,Organic Search,/about
U01481,SU01481_2,2024-05-02 21:00:00,Direct,/about
U01482,SU01482_1,2024-05-01 10:00:00,Google Ads,/checkout
U01482,SU01482_2,2024-05-02 05:00:00,Email,/promo
U01483,SU01483_1,2024-05-01 12:00:00,Organic Search,/about
U01483,SU01483_2,2024-05-03 01:00:00,Facebook,/promo
U01483,SU01483_3,2024-05-05 09:00:00,Direct,/landing-page
U01484,SU01484_1,2024-05-01 09:00:00,Organic Search,/about
U01484,SU01484_2,2024-05-02 20:00:00,Email,/about
U01484,SU01484_3,2024-05-04 08:00:00,Email,/landing-page
U01485,SU01485_1,2024-05-01 12:00:00,Direct,/checkout
U01485,SU01485_2,2024-05-01 12:00:00,Organic Search,/checkout
U01485,SU01485_3,2024-05-03 05:00:00,Facebook,/promo
U01485,SU01485_4,2024-05-06 05:00:00,Google Ads,/checkout
U01485,SU01485_5,2024-05-04 10:00:00,Direct,/landing-page
U01486,SU01486_1,2024-05-01 10:00:00,Organic Search,/promo
U01486,SU01486_2,2024-05-01 23:00:00,Google Ads,/about
U01486,SU01486_3,2024-05-01 20:00:00,Facebook,/promo
U01486,SU01486_4,2024-05-04 22:00:00,Email,/product
U01486,SU01486_5,2024-05-06 08:00:00,Organic Search,/about
U01487,SU01487_1,2024-05-01 10:00:00,Facebook,/about
U01487,SU01487_2,2024-05-01 16:00:00,Facebook,/checkout
U01488,SU01488_1,2024-05-01 09:00:00,Google Ads,/checkout
U01488,SU01488_2,2024-05-02 03:00:00,Facebook,/about
U01489,SU01489_1,2024-05-01 11:00:00,Facebook,/about
U01489,SU01489_2,2024-05-01 23:00:00,Google Ads,/checkout
U01489,SU01489_3,2024-05-03 00:00:00,Email,/product
U01489,SU01489_4,2024-05-03 13:00:00,Email,/promo
U01489,SU01489_5,2024-05-06 21:00:00,Google Ads,/promo
U01490,SU01490_1,2024-05-01 12:00:00,Email,/about
U01490,SU01490_2,2024-05-03 01:00:00,Organic Search,/checkout
U01491,SU01491_1,2024-05-01 12:00:00,Direct,/about
U01491,SU01491_2,2024-05-01 11:00:00,Organic Search,/product
U01492,SU01492_1,2024-05-01 09:00:00,Direct,/promo
U01492,SU01492_2,2024-05-03 06:00:00,Organic Search,/product
U01492,SU01492_3,2024-05-02 14:00:00,Organic Search,/checkout
U01493,SU01493_1,2024-05-01 11:00:00,Google Ads,/promo
U01493,SU01493_2,2024-05-01 13:00:00,Direct,/about
U01493,SU01493_3,2024-05-03 15:00:00,Direct,/checkout
U01494,SU01494_1,2024-05-01 09:00:00,Email,/landing-page
U01494,SU01494_2,2024-05-02 04:00:00,Facebook,/about
U01494,SU01494_3,2024-05-04 07:00:00,Google Ads,/promo
U01494,SU01494_4,2024-05-06 21:00:00,Direct,/product
U01495,SU01495_1,2024-05-01 13:00:00,Google Ads,/about
U01495,SU01495_2,2024-05-02 02:00:00,Organic Search,/landing-page
U01495,SU01495_3,2024-05-02 14:00:00,Email,/checkout
U01495,SU01495_4,2024-05-02 19:00:00,Organic Search,/checkout
U01495,SU01495_5,2024-05-05 06:00:00,Email,/product
U01496,SU01496_1,2024-05-01 09:00:00,Email,/product
U01496,SU01496_2,2024-05-02 09:00:00,Facebook,/checkout
U01497,SU01497_1,2024-05-01 11:00:00,Direct,/promo
U01497,SU01497_2,2024-05-02 14:00:00,Facebook,/product
U01498,SU01498_1,2024-05-01 10:00:00,Direct,/promo
U01498,SU01498_2,2024-05-02 11:00:00,Google Ads,/about
U01498,SU01498_3,2024-05-04 15:00:00,Email,/landing-page
U01498,SU01498_4,2024-05-03 21:00:00,Email,/product
U01499,SU01499_1,2024-05-01 09:00:00,Organic Search,/promo
U01499,SU01499_2,2024-05-02 12:00:00,Facebook,/promo
U01499,SU01499_3,2024-05-02 20:00:00,Google Ads,/landing-page
U01499,SU01499_4,2024-05-06 11:00:00,Organic Search,/product
U01499,SU01499_5,2024-05-08 17:00:00,Google Ads,/about
U01500,SU01500_1,2024-05-01 12:00:00,Organic Search,/landing-page
U01500,SU01500_2,2024-05-02 09:00:00,Facebook,/about
U01500,SU01500_3,2024-05-01 20:00:00,Google Ads,/checkout
U01500,SU01500_4,2024-05-02 18:00:00,Organic Search,/about
U01500,SU01500_5,2024-05-07 09:00:00,Facebook,/landing-page
U01501,SU01501_1,2024-05-01 08:00:00,Facebook,/about
U01501,SU01501_2,2024-05-03 04:00:00,Google Ads,/about
U01501,SU01501_3,2024-05-04 21:00:00,Facebook,/product
U01502,SU01502_1,2024-05-01 10:00:00,Direct,/product
U01502,SU01502_2,2024-05-01 14:00:00,Facebook,/checkout
U01502,SU01502_3,2024-05-05 08:00:00,Direct,/promo
U01502,SU01502_4,2024-05-04 18:00:00,Facebook,/landing-page
U01502,SU01502_5,2024-05-02 10:00:00,Email,/checkout
U01503,SU01503_1,2024-05-01 10:00:00,Direct,/checkout
U01503,SU01503_2,2024-05-02 23:00:00,Email,/landing-page
U01503,SU01503_3,2024-05-02 14:00:00,Organic Search,/about
U01504,SU01504_1,2024-05-01 10:00:00,Email,/about
U01504,SU01504_2,2024-05-02 22:00:00,Google Ads,/about
U01504,SU01504_3,2024-05-05 00:00:00,Facebook,/about
U01504,SU01504_4,2024-05-04 03:00:00,Organic Search,/product
U01504,SU01504_5,2024-05-07 02:00:00,Google Ads,/landing-page
U01505,SU01505_1,2024-05-01 10:00:00,Facebook,/about
U01505,SU01505_2,2024-05-02 05:00:00,Facebook,/about
U01506,SU01506_1,2024-05-01 10:00:00,Facebook,/product
U01506,SU01506_2,2024-05-02 05:00:00,Organic Search,/product
U01506,SU01506_3,2024-05-02 20:00:00,Organic Search,/about
U01507,SU01507_1,2024-05-01 12:00:00,Direct,/promo
U01507,SU01507_2,2024-05-03 02:00:00,Email,/product
U01507,SU01507_3,2024-05-02 23:00:00,Organic Search,/landing-page
U01507,SU01507_4,2024-05-01 17:00:00,Facebook,/product
U01507,SU01507_5,2024-05-04 21:00:00,Facebook,/checkout
U01508,SU01508_1,2024-05-01 10:00:00,Email,/landing-page
U01508,SU01508_2,2024-05-02 14:00:00,Facebook,/about
U01508,SU01508_3,2024-05-05 09:00:00,Email,/checkout
U01508,SU01508_4,2024-05-03 09:00:00,Google Ads,/checkout
U01508,SU01508_5,2024-05-06 07:00:00,Organic Search,/promo
U01509,SU01509_1,2024-05-01 08:00:00,Organic Search,/about
U01509,SU01509_2,2024-05-03 05:00:00,Google Ads,/product
U01510,SU01510_1,2024-05-01 09:00:00,Organic Search,/promo
U01510,SU01510_2,2024-05-02 20:00:00,Email,/promo
U01510,SU01510_3,2024-05-02 03:00:00,Google Ads,/about
U01510,SU01510_4,2024-05-01 16:00:00,Email,/checkout
U01510,SU01510_5,2024-05-07 02:00:00,Google Ads,/promo
U01511,SU01511_1,2024-05-01 11:00:00,Email,/landing-page
U01511,SU01511_2,2024-05-02 23:00:00,Organic Search,/landing-page
U01511,SU01511_3,2024-05-05 07:00:00,Facebook,/about
U01512,SU01512_1,2024-05-01 10:00:00,Email,/checkout
U01512,SU01512_2,2024-05-02 14:00:00,Google Ads,/landing-page
U01512,SU01512_3,2024-05-01 20:00:00,Email,/landing-page
U01513,SU01513_1,2024-05-01 12:00:00,Direct,/promo
U01513,SU01513_2,2024-05-01 22:00:00,Organic Search,/checkout
U01514,SU01514_1,2024-05-01 13:00:00,Google Ads,/checkout
U01514,SU01514_2,2024-05-02 00:00:00,Facebook,/landing-page
U01514,SU01514_3,2024-05-05 05:00:00,Facebook,/landing-page
U01514,SU01514_4,2024-05-04 06:00:00,Direct,/promo
U01514,SU01514_5,2024-05-06 03:00:00,Google Ads,/checkout
U01515,SU01515_1,2024-05-01 09:00:00,Google Ads,/product
U01515,SU01515_2,2024-05-01 21:00:00,Direct,/promo
U01515,SU01515_3,2024-05-01 22:00:00,Organic Search,/landing-page
U01515,SU01515_4,2024-05-06 15:00:00,Google Ads,/landing-page
U01515,SU01515_5,2024-05-05 03:00:00,Facebook,/landing-page
U01516,SU01516_1,2024-05-01 11:00:00,Direct,/checkout
U01516,SU01516_2,2024-05-02 23:00:00,Organic Search,/promo
U01517,SU01517_1,2024-05-01 10:00:00,Facebook,/about
U01517,SU01517_2,2024-05-02 19:00:00,Google Ads,/product
U01517,SU01517_3,2024-05-03 05:00:00,Direct,/landing-page
U01517,SU01517_4,2024-05-03 15:00:00,Facebook,/promo
U01518,SU01518_1,2024-05-01 08:00:00,Google Ads,/about
U01518,SU01518_2,2024-05-02 20:00:00,Facebook,/promo
U01518,SU01518_3,2024-05-03 18:00:00,Facebook,/about
U01519,SU01519_1,2024-05-01 08:00:00,Facebook,/checkout
U01519,SU01519_2,2024-05-02 19:00:00,Facebook,/landing-page
U01520,SU01520_1,2024-05-01 12:00:00,Google Ads,/landing-page
U01520,SU01520_2,2024-05-03 01:00:00,Facebook,/about
U01520,SU01520_3,2024-05-03 08:00:00,Email,/product
U01520,SU01520_4,2024-05-04 18:00:00,Facebook,/landing-page
U01520,SU01520_5,2024-05-09 07:00:00,Google Ads,/promo
U01521,SU01521_1,2024-05-01 11:00:00,Organic Search,/checkout
U01521,SU01521_2,2024-05-01 16:00:00,Facebook,/promo
U01521,SU01521_3,2024-05-03 20:00:00,Direct,/promo
U01522,SU01522_1,2024-05-01 12:00:00,Facebook,/product
U01522,SU01522_2,2024-05-01 19:00:00,Facebook,/promo
U01522,SU01522_3,2024-05-04 09:00:00,Google Ads,/promo
U01523,SU01523_1,2024-05-01 11:00:00,Google Ads,/product
U01523,SU01523_2,2024-05-01 12:00:00,Direct,/promo
U01523,SU01523_3,2024-05-02 15:00:00,Facebook,/product
U01523,SU01523_4,2024-05-05 10:00:00,Facebook,/checkout
U01523,SU01523_5,2024-05-07 11:00:00,Organic Search,/promo
U01524,SU01524_1,2024-05-01 09:00:00,Direct,/promo
U01524,SU01524_2,2024-05-02 07:00:00,Google Ads,/product
U01525,SU01525_1,2024-05-01 11:00:00,Email,/landing-page
U01525,SU01525_2,2024-05-03 04:00:00,Email,/checkout
U01525,SU01525_3,2024-05-05 05:00:00,Facebook,/about
U01526,SU01526_1,2024-05-01 10:00:00,Email,/promo
U01526,SU01526_2,2024-05-01 20:00:00,Direct,/about
U01527,SU01527_1,2024-05-01 10:00:00,Google Ads,/landing-page
U01527,SU01527_2,2024-05-01 21:00:00,Email,/product
U01528,SU01528_1,2024-05-01 12:00:00,Facebook,/about
U01528,SU01528_2,2024-05-01 19:00:00,Google Ads,/checkout
U01529,SU01529_1,2024-05-01 13:00:00,Organic Search,/about
U01529,SU01529_2,2024-05-02 15:00:00,Facebook,/promo
U01529,SU01529_3,2024-05-01 19:00:00,Direct,/product
U01529,SU01529_4,2024-05-03 03:00:00,Organic Search,/landing-page
U01530,SU01530_1,2024-05-01 12:00:00,Organic Search,/product
U01530,SU01530_2,2024-05-02 16:00:00,Email,/product
U01530,SU01530_3,2024-05-01 21:00:00,Organic Search,/product
U01531,SU01531_1,2024-05-01 11:00:00,Organic Search,/about
U01531,SU01531_2,2024-05-03 05:00:00,Facebook,/landing-page
U01532,SU01532_1,2024-05-01 08:00:00,Google Ads,/landing-page
U01532,SU01532_2,2024-05-01 16:00:00,Email,/about
U01533,SU01533_1,2024-05-01 10:00:00,Organic Search,/about
U01533,SU01533_2,2024-05-02 10:00:00,Direct,/product
U01533,SU01533_3,2024-05-02 17:00:00,Organic Search,/checkout
U01533,SU01533_4,2024-05-05 13:00:00,Organic Search,/about
U01533,SU01533_5,2024-05-02 10:00:00,Google Ads,/promo
U01534,SU01534_1,2024-05-01 12:00:00,Facebook,/promo
U01534,SU01534_2,2024-05-03 06:00:00,Email,/landing-page
U01534,SU01534_3,2024-05-02 13:00:00,Facebook,/product
U01534,SU01534_4,2024-05-06 21:00:00,Facebook,/promo
U01535,SU01535_1,2024-05-01 12:00:00,Direct,/product
U01535,SU01535_2,2024-05-03 12:00:00,Email,/promo
U01535,SU01535_3,2024-05-01 12:00:00,Google Ads,/product
U01535,SU01535_4,2024-05-01 19:00:00,Google Ads,/landing-page
U01535,SU01535_5,2024-05-04 21:00:00,Google Ads,/promo
U01536,SU01536_1,2024-05-01 10:00:00,Facebook,/landing-page
U01536,SU01536_2,2024-05-02 12:00:00,Google Ads,/product
U01536,SU01536_3,2024-05-02 19:00:00,Facebook,/product
U01536,SU01536_4,2024-05-04 13:00:00,Google Ads,/landing-page
U01537,SU01537_1,2024-05-01 10:00:00,Direct,/checkout
U01537,SU01537_2,2024-05-03 01:00:00,Google Ads,/checkout
U01538,SU01538_1,2024-05-01 11:00:00,Direct,/product
U01538,SU01538_2,2024-05-02 10:00:00,Google Ads,/promo
U01538,SU01538_3,2024-05-04 09:00:00,Direct,/landing-page
U01538,SU01538_4,2024-05-06 11:00:00,Google Ads,/promo
U01539,SU01539_1,2024-05-01 11:00:00,Facebook,/product
U01539,SU01539_2,2024-05-02 19:00:00,Direct,/landing-page
U01539,SU01539_3,2024-05-02 03:00:00,Facebook,/checkout
U01539,SU01539_4,2024-05-02 01:00:00,Direct,/promo
U01539,SU01539_5,2024-05-06 10:00:00,Facebook,/landing-page
U01540,SU01540_1,2024-05-01 08:00:00,Organic Search,/checkout
U01540,SU01540_2,2024-05-01 23:00:00,Google Ads,/checkout
U01540,SU01540_3,2024-05-03 19:00:00,Email,/checkout
U01541,SU01541_1,2024-05-01 08:00:00,Organic Search,/product
U01541,SU01541_2,2024-05-03 06:00:00,Direct,/product
U01541,SU01541_3,2024-05-04 01:00:00,Organic Search,/landing-page
U01542,SU01542_1,2024-05-01 09:00:00,Direct,/about
U01542,SU01542_2,2024-05-02 19:00:00,Email,/checkout
U01542,SU01542_3,2024-05-04 08:00:00,Facebook,/product
U01542,SU01542_4,2024-05-04 23:00:00,Google Ads,/landing-page
U01542,SU01542_5,2024-05-09 08:00:00,Email,/about
U01543,SU01543_1,2024-05-01 11:00:00,Facebook,/about
U01543,SU01543_2,2024-05-02 17:00:00,Direct,/checkout
U01543,SU01543_3,2024-05-01 13:00:00,Facebook,/about
U01544,SU01544_1,2024-05-01 08:00:00,Facebook,/promo
U01544,SU01544_2,2024-05-02 23:00:00,Organic Search,/checkout
U01544,SU01544_3,2024-05-04 06:00:00,Email,/promo
U01544,SU01544_4,2024-05-04 05:00:00,Facebook,/about
U01545,SU01545_1,2024-05-01 09:00:00,Direct,/product
U01545,SU01545_2,2024-05-02 23:00:00,Direct,/landing-page
U01545,SU01545_3,2024-05-03 03:00:00,Google Ads,/promo
U01545,SU01545_4,2024-05-02 12:00:00,Google Ads,/about
U01545,SU01545_5,2024-05-05 04:00:00,Direct,/checkout
U01546,SU01546_1,2024-05-01 13:00:00,Organic Search,/landing-page
U01546,SU01546_2,2024-05-03 00:00:00,Google Ads,/landing-page
U01546,SU01546_3,2024-05-03 05:00:00,Google Ads,/landing-page
U01547,SU01547_1,2024-05-01 09:00:00,Organic Search,/promo
U01547,SU01547_2,2024-05-03 00:00:00,Direct,/about
U01547,SU01547_3,2024-05-04 11:00:00,Organic Search,/about
U01547,SU01547_4,2024-05-01 21:00:00,Google Ads,/product
U01548,SU01548_1,2024-05-01 09:00:00,Google Ads,/checkout
U01548,SU01548_2,2024-05-02 11:00:00,Facebook,/promo
